,Unnamed: 0,categories,contains_ads,downloads_and_revenue,has_iap,installs,most_popular_country,name,android,price,publisher_country,publisher_name,rating,rating_breakdown,rating_count,revenue,downloads,one_star,two_star,three_star,four_star,five_star,ios,one_star_1,three_star_3,four_star_4,five_star_5,two_star_2,overall_rating,categories_Action,categories_Adventure,categories_Arcade,categories_Board,categories_Card,categories_Casino,categories_Casual,categories_Other,categories_Puzzle,categories_Role Playing,categories_Simulation,categories_Sports,categories_Strategy,revenue_club,revenue_clubx10,log_revenue,Free_Pay
2979,2979,Card,0.0,"{'downloads': '30k', 'revenue': '$90k', 'revenueBreakdown': {'US': 0.44, 'AU': 0.02, 'CA': 0.03, 'DE': 0.02, 'GB': 0.02, 'JP': 0.21, 'KR': 0.06, 'HK': 0.03, 'SG': 0.01, 'TW': 0.02, 'Other': 0.13}, 'downloadBreakdown': {'US': 0.36, 'AU': 0.02, 'CA': 0.03, 'FR': 0.02, 'DE': 0.02, 'GB': 0.04, 'JP': 0.1, 'KR': 0.04, 'RU': 0.03, 'BR': 0.02, 'HK': 0.02, 'MX': 0.02, 'PH': 0.02, 'SA': 0.02, 'TW': 0.02, 'TH': 0.03, 'TR': 0.01, 'VN': 0.04, 'Other': 0.16}}",1,,US,MARVEL Battle Lines,0.0,0.0,South Korea,NEXON Company,4.5,"[230, 67, 131, 339, 1954]",2720.0,90000,30000,230,67,131,339,1954,1.0,0.08455882352941177,0.14448529411764705,0.4985294117647059,3.5919117647058822,0.04926470588235294,4.367144432194047,0,0,0,0,1,0,0,0,0,0,0,0,0,2,100,11.407564949312404,0
2980,2980,Other,0.0,"{'downloads': '< 5k', 'revenue': '$7k', 'revenueBreakdown': {'US': 0.6, 'AU': 0.07, 'CA': 0.05, 'GB': 0.14, 'NL': 0.01, 'Other': 0.13}, 'downloadBreakdown': {'US': 0.61, 'AU': 0.05, 'CA': 0.04, 'GB': 0.18, 'NL': 0.01, 'Other': 0.1}}",1,,US,Draw Something,0.0,2.99,US,OMGPOP,4.5,"[91, 39, 168, 452, 2612]",364229.0,7000,5000,91,39,168,452,2612,1.0,0.00024984281866627866,0.0013837448418440048,0.0049639100675673824,0.03585656276683076,0.00021415098742823884,4.6225461035098165,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.853665428037447,1
2981,2981,Other,0.0,"{'downloads': '30k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.42, 'AU': 0.07, 'CA': 0.07, 'CN': 0.03, 'FR': 0.08, 'DE': 0.02, 'GB': 0.15, 'IT': 0.02, 'ZA': 0.02, 'ES': 0.02, 'Other': 0.11}, 'downloadBreakdown': {'US': 0.35, 'AU': 0.05, 'CA': 0.08, 'FR': 0.11, 'DE': 0.01, 'GB': 0.15, 'IT': 0.05, 'PH': 0.02, 'ES': 0.02, 'Other': 0.16}}",1,,US,Fight List 2 - Categories Game,0.0,0.0,,Two4Tea,4.0,"[278, 88, 116, 219, 729]",3752.0,5000,30000,278,88,116,219,729,1.0,0.07409381663113006,0.09275053304904053,0.2334754797441365,0.9714818763326226,0.04690831556503199,3.722377622377624,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.517193191416238,0
2982,2982,Arcade,0.0,"{'downloads': '20k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.93, 'Other': 0.07}, 'downloadBreakdown': {'US': 0.8, 'CN': 0.1, 'RU': 0.02, 'Other': 0.09}}",1,,US,Zombie Road Trip!,0.0,0.0,Hong Kong,ZPLAY,4.5,"[355, 152, 397, 784, 6793]",8471.0,5000,20000,355,152,397,784,6793,1.0,0.04190768504308818,0.14059733207413527,0.3702042261834494,4.0095620351788455,0.03588714437492622,4.592736705577172,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,0
2983,2983,Adventure,0.0,"{'downloads': '< 5k', 'revenue': '$20k', 'revenueBreakdown': {'US': 0.22, 'AU': 0.04, 'CA': 0.03, 'CN': 0.12, 'FR': 0.02, 'DE': 0.06, 'GB': 0.07, 'IT': 0.02, 'JP': 0.04, 'KR': 0.01, 'RU': 0.11, 'NL': 0.01, 'ES': 0.01, 'SE': 0.01, 'CH': 0.01, 'Other': 0.2}, 'downloadBreakdown': {'US': 0.26, 'AU': 0.04, 'CA': 0.03, 'CN': 0.15, 'FR': 0.03, 'DE': 0.07, 'GB': 0.08, 'IT': 0.02, 'JP': 0.05, 'KR': 0.02, 'RU': 0.11, 'NL': 0.02, 'ES': 0.01, 'SE': 0.02, 'CH': 0.01, 'Other': 0.08}}",0,,US,Machinarium,0.0,4.99,Czech Republic,Amanita Design s.r.o.,4.5,"[28, 32, 18, 35, 317]",8501.0,20000,5000,28,32,18,35,317,1.0,0.003293730149394189,0.006352193859545936,0.016468650746970945,0.18644865309963532,0.007528526055758145,4.351162790697674,0,1,0,0,0,0,0,0,0,0,0,0,0,2,100,9.903487552536127,1
2984,2984,Board,0.0,"{'downloads': '30k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.65, 'AU': 0.05, 'CA': 0.06, 'GB': 0.02, 'AR': 0.03, 'BR': 0.02, 'EC': 0.01, 'NO': 0.02, 'TH': 0.02, 'VN': 0.03, 'Other': 0.09}, 'downloadBreakdown': {'US': 0.41, 'AU': 0.04, 'CA': 0.06, 'FR': 0.05, 'GB': 0.04, 'IT': 0.01, 'RU': 0.03, 'BR': 0.04, 'MX': 0.04, 'NL': 0.02, 'PH': 0.02, 'TH': 0.04, 'VN': 0.04, 'Other': 0.16}}",1,,US,Poly Island: Coloring Art Book,0.0,0.0,,Huckleberry BV,4.5,"[42, 29, 109, 326, 1917]",2424.0,5000,30000,42,29,109,326,1917,1.0,0.017326732673267328,0.1349009900990099,0.5379537953795379,3.9542079207920793,0.023927392739273932,4.670243499793643,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,0
2985,2985,Arcade,0.0,"{'downloads': '20k', 'revenue': '$500k', 'revenueBreakdown': {'US': 0.12, 'CN': 0.84, 'Other': 0.04}, 'downloadBreakdown': {'CN': 0.99, 'Other': 0.01}}",1,,CN,波克捕鱼,0.0,0.0,China,PokerCity Game,5.0,"[1, 0, 0, 1, 4]",171.0,500000,20000,1,0,0,1,4,1.0,0.005847953216374269,0.0,0.023391812865497075,0.11695906432748535,0.0,4.166666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1000,13.122363377404328,0
2986,2986,Simulation,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.25, 'AU': 0.03, 'CA': 0.04, 'CN': 0.12, 'FR': 0.04, 'DE': 0.05, 'GB': 0.1, 'IT': 0.02, 'RU': 0.02, 'CZ': 0.02, 'DK': 0.01, 'HK': 0.01, 'NL': 0.02, 'NO': 0.02, 'ES': 0.02, 'SE': 0.02, 'CH': 0.02, 'Other': 0.19}, 'downloadBreakdown': {'US': 0.38, 'AU': 0.03, 'CA': 0.05, 'CN': 0.15, 'FR': 0.04, 'DE': 0.04, 'GB': 0.11, 'IT': 0.03, 'JP': 0.02, 'RU': 0.03, 'DK': 0.01, 'NL': 0.02, 'ES': 0.02, 'SE': 0.02, 'Other': 0.05}}",0,,US,Absolute Drift,0.0,2.99,Canada,Noodlecake Studios Inc,4.5,"[20, 13, 22, 51, 347]",455.0,5000,5000,20,13,22,51,347,1.0,0.04395604395604396,0.14505494505494507,0.4483516483516484,3.813186813186813,0.057142857142857134,4.527593818984546,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,8.517193191416238,1
2987,2987,Other,0.0,"{'downloads': '100k', 'revenue': '$30k', 'revenueBreakdown': {'US': 0.34, 'AU': 0.03, 'CA': 0.03, 'CN': 0.04, 'FR': 0.08, 'DE': 0.04, 'GB': 0.08, 'IT': 0.02, 'JP': 0.06, 'RU': 0.06, 'BR': 0.01, 'NO': 0.01, 'CH': 0.02, 'Other': 0.16}, 'downloadBreakdown': {'US': 0.19, 'AU': 0.02, 'CA': 0.02, 'CN': 0.27, 'FR': 0.04, 'DE': 0.02, 'GB': 0.05, 'IT': 0.02, 'JP': 0.03, 'RU': 0.07, 'BR': 0.02, 'IN': 0.02, 'MX': 0.02, 'ES': 0.01, 'TH': 0.02, 'TR': 0.02, 'Other': 0.16}}",1,,CN,Trials Frontier,0.0,0.0,France,Ubisoft,4.5,"[813, 462, 1303, 3063, 23718]",60468.0,30000,100000,813,462,1303,3063,23718,1.0,0.013445128001587616,0.06464576304822385,0.20261956737447906,1.9612026195673744,0.015280809684461202,4.648932184338705,0,0,0,0,0,0,0,1,0,0,0,0,0,2,100,10.308952660644293,0
2989,2989,Action,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.26, 'AU': 0.05, 'CA': 0.04, 'CN': 0.04, 'FR': 0.03, 'DE': 0.05, 'GB': 0.08, 'IT': 0.02, 'JP': 0.02, 'RU': 0.02, 'CZ': 0.02, 'DK': 0.02, 'NO': 0.01, 'RO': 0.01, 'ZA': 0.02, 'SE': 0.02, 'CH': 0.02, 'Other': 0.26}, 'downloadBreakdown': {'US': 0.33, 'AU': 0.02, 'CA': 0.03, 'CN': 0.16, 'FR': 0.03, 'DE': 0.02, 'GB': 0.05, 'IT': 0.02, 'JP': 0.03, 'KR': 0.02, 'RU': 0.03, 'IN': 0.02, 'MX': 0.02, 'NL': 0.02, 'PH': 0.01, 'TR': 0.02, 'Other': 0.15}}",0,,US,Zip—Zap,0.0,1.99,Germany,Philipp Stollenmayer,5.0,"[53, 30, 77, 466, 3601]",4625.0,5000,5000,53,30,77,466,3601,1.0,0.01145945945945946,0.049945945945945945,0.40302702702702703,3.892972972972973,0.012972972972972972,4.781878400757038,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,1
2990,2990,Other,0.0,"{'downloads': '200k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.38, 'AU': 0.02, 'CA': 0.04, 'CN': 0.07, 'FR': 0.02, 'DE': 0.03, 'GB': 0.1, 'IT': 0.02, 'JP': 0.06, 'RU': 0.01, 'BR': 0.02, 'ES': 0.01, 'Other': 0.2}, 'downloadBreakdown': {'US': 0.28, 'AU': 0.02, 'CA': 0.03, 'CN': 0.18, 'FR': 0.03, 'DE': 0.02, 'GB': 0.07, 'IT': 0.02, 'JP': 0.05, 'RU': 0.06, 'BR': 0.04, 'MX': 0.01, 'ES': 0.02, 'TR': 0.02, 'Other': 0.14}}",1,,US,TENKYU,0.0,0.0,France,Voodoo,4.5,"[7813, 5345, 15211, 27562, 181332]",237243.0,5000,200000,7813,5345,15211,27562,181332,1.0,0.03293247851359155,0.1923470871637941,0.4647049649515476,3.821651218371037,0.045059285205464435,4.556310929222002,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.517193191416238,0
2991,2991,,0.0,"{'downloads': '300k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.57, 'AU': 0.02, 'CA': 0.02, 'DE': 0.01, 'GB': 0.07, 'RU': 0.01, 'DK': 0.02, 'NO': 0.02, 'SE': 0.02, 'Other': 0.24}, 'downloadBreakdown': {'US': 0.4, 'AU': 0.03, 'CA': 0.03, 'CN': 0.04, 'FR': 0.04, 'DE': 0.03, 'GB': 0.07, 'RU': 0.06, 'DK': 0.02, 'MX': 0.02, 'NL': 0.02, 'SA': 0.01, 'SE': 0.02, 'TR': 0.02, 'UA': 0.01, 'VN': 0.01, 'Other': 0.18}}",1,,US,Grass Cut,0.0,0.0,France,Voodoo,4.5,"[1522, 745, 2576, 5229, 35405]",45455.0,5000,300000,1522,745,2576,5229,35405,1.0,0.033483665163348365,0.17001429985700142,0.4601473985260147,3.8945110548894513,0.03277967220327797,4.5887151747036965,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,0
2992,2992,Puzzle,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.21, 'AU': 0.06, 'CA': 0.05, 'CN': 0.03, 'FR': 0.04, 'DE': 0.07, 'GB': 0.12, 'IT': 0.02, 'JP': 0.02, 'RU': 0.04, 'IN': 0.06, 'KW': 0.02, 'MX': 0.01, 'RO': 0.01, 'CH': 0.01, 'TH': 0.02, 'Other': 0.21}, 'downloadBreakdown': {'US': 0.15, 'AU': 0.02, 'CA': 0.06, 'CN': 0.15, 'FR': 0.03, 'DE': 0.1, 'GB': 0.05, 'IT': 0.05, 'JP': 0.02, 'RU': 0.07, 'BR': 0.08, 'IN': 0.02, 'NL': 0.05, 'ES': 0.07, 'Other': 0.09}}",0,,US,Fragger 2,0.0,0.99,,Harold Brenes,4.0,"[8, 5, 6, 16, 39]",74.0,5000,5000,8,5,6,16,39,1.0,0.10810810810810813,0.2432432432432433,0.8648648648648649,2.6351351351351346,0.13513513513513514,3.9864864864864864,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8.517193191416238,1
2993,2993,Strategy,0.0,"{'downloads': '60k', 'revenue': '$8m', 'revenueBreakdown': {'CN': 1.0, 'Other': 0.0}, 'downloadBreakdown': {'CN': 0.99, 'Other': 0.01}}",1,,CN,神武3,0.0,0.0,China,"Guangzhou Duoyi Network Technology Co.,Ltd.",5.0,"[4, 3, 4, 5, 244]",363.0,8000000,60000,4,3,4,5,244,1.0,0.011019283746556474,0.033057851239669415,0.05509641873278237,3.3608815426997247,0.016528925619834708,4.8538461538461535,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10000,15.89495209964411,0
2994,2994,Other,0.0,"{'downloads': '< 5k', 'revenue': '$6k', 'revenueBreakdown': {'US': 0.1, 'CA': 0.02, 'CN': 0.06, 'FR': 0.04, 'DE': 0.07, 'GB': 0.03, 'IT': 0.03, 'JP': 0.04, 'RU': 0.16, 'AT': 0.02, 'BE': 0.01, 'BR': 0.01, 'CZ': 0.02, 'IN': 0.02, 'MX': 0.06, 'NL': 0.02, 'RO': 0.02, 'SA': 0.02, 'CH': 0.03, 'TH': 0.03, 'TR': 0.04, 'UA': 0.02, 'Other': 0.15}, 'downloadBreakdown': {'US': 0.07, 'CA': 0.02, 'CN': 0.16, 'FR': 0.02, 'DE': 0.06, 'GB': 0.02, 'IT': 0.03, 'JP': 0.02, 'RU': 0.27, 'BG': 0.03, 'IN': 0.02, 'MX': 0.07, 'SA': 0.02, 'TR': 0.03, 'Other': 0.15}}",1,,RU,Driving Zone 2,0.0,0.99,Ukraine,Alexander Sivatsky,4.5,"[4, 3, 6, 10, 74]",97.0,6000,5000,4,3,6,10,74,1.0,0.041237113402061855,0.1855670103092784,0.4123711340206185,3.8144329896907214,0.061855670103092786,4.515463917525774,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.699514748210191,1
2995,2995,Board,0.0,"{'downloads': '200k', 'revenue': '$100k', 'revenueBreakdown': {'US': 0.43, 'AU': 0.04, 'CA': 0.03, 'CN': 0.02, 'FR': 0.05, 'DE': 0.02, 'GB': 0.09, 'IT': 0.01, 'JP': 0.03, 'RU': 0.02, 'BR': 0.03, 'MX': 0.04, 'SA': 0.02, 'CH': 0.02, 'Other': 0.16}, 'downloadBreakdown': {'US': 0.24, 'AU': 0.02, 'CA': 0.02, 'CN': 0.04, 'FR': 0.05, 'DE': 0.03, 'GB': 0.05, 'IT': 0.03, 'JP': 0.02, 'RU': 0.09, 'BR': 0.03, 'IN': 0.02, 'MX': 0.03, 'NL': 0.02, 'SA': 0.08, 'TH': 0.02, 'TR': 0.01, 'VN': 0.04, 'Other': 0.17}}",1,,US,Chamy - Color by Number,0.0,0.0,Belarus,Easybrain,4.5,"[368, 306, 915, 2246, 19743]",23562.0,100000,200000,368,306,915,2246,19743,1.0,0.01561836855954503,0.11650114591291062,0.3812919107036754,4.189584924879043,0.025974025974025976,4.7257613029094925,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1000,11.512925464970227,0
2996,2996,Action,0.0,"{'downloads': '80k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.69, 'AU': 0.02, 'CA': 0.03, 'DE': 0.01, 'GB': 0.05, 'IT': 0.01, 'QA': 0.02, 'AE': 0.02, 'Other': 0.15}, 'downloadBreakdown': {'US': 0.54, 'AU': 0.02, 'CA': 0.03, 'DE': 0.02, 'GB': 0.05, 'RU': 0.04, 'BR': 0.02, 'DK': 0.01, 'MX': 0.01, 'NL': 0.02, 'SA': 0.03, 'SE': 0.02, 'Other': 0.19}}",1,,US,Pixel Shot 3D,0.0,0.0,,Rollic Games,4.5,"[577, 269, 798, 1568, 12453]",15673.0,5000,80000,577,269,798,1568,12453,1.0,0.036814904613028776,0.1527467619472979,0.4001786511835641,3.972755694506476,0.03432654884195751,4.599170124481328,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,0
2997,2997,Strategy,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.25, 'AU': 0.05, 'CA': 0.04, 'CN': 0.02, 'FR': 0.04, 'DE': 0.08, 'GB': 0.08, 'JP': 0.08, 'RU': 0.02, 'CZ': 0.02, 'IN': 0.02, 'NL': 0.02, 'NO': 0.01, 'PL': 0.02, 'SE': 0.02, 'CH': 0.02, 'Other': 0.24}, 'downloadBreakdown': {'US': 0.4, 'AU': 0.04, 'CA': 0.03, 'FR': 0.05, 'DE': 0.07, 'GB': 0.1, 'IT': 0.05, 'JP': 0.09, 'RU': 0.03, 'CZ': 0.02, 'NL': 0.02, 'ES': 0.02, 'SE': 0.02, 'CH': 0.02, 'Other': 0.06}}",0,,US,Twelvesmith,0.0,1.99,,"Flippfly, LLC",5.0,"[0, 1, 0, 2, 17]",20.0,5000,5000,0,1,0,2,17,1.0,0.0,0.0,0.4,4.25,0.1,4.75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.517193191416238,1
2998,2998,Strategy,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.12, 'AU': 0.02, 'CA': 0.03, 'CN': 0.14, 'FR': 0.03, 'DE': 0.04, 'GB': 0.06, 'IT': 0.02, 'JP': 0.16, 'RU': 0.03, 'GR': 0.01, 'HK': 0.03, 'KW': 0.02, 'PL': 0.01, 'SE': 0.02, 'CH': 0.01, 'TR': 0.04, 'Other': 0.21}, 'downloadBreakdown': {'US': 0.18, 'CA': 0.03, 'CN': 0.28, 'FR': 0.03, 'DE': 0.06, 'GB': 0.06, 'IT': 0.04, 'JP': 0.2, 'RU': 0.04, 'SE': 0.02, 'Other': 0.05}}",1,,CN,European War 3,0.0,0.99,China,EASY Inc.,4.5,"[1, 0, 4, 16, 38]",394.0,5000,5000,1,0,4,16,38,1.0,0.0025380710659898475,0.030456852791878174,0.16243654822335024,0.4822335025380711,0.0,4.52542372881356,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.517193191416238,1
2999,2999,Action,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.53, 'CA': 0.13, 'FR': 0.01, 'DE': 0.02, 'GB': 0.02, 'RU': 0.05, 'CZ': 0.02, 'SE': 0.03, 'CH': 0.04, 'Other': 0.14}, 'downloadBreakdown': {'US': 0.69, 'CA': 0.15, 'FR': 0.01, 'GB': 0.02, 'IT': 0.01, 'RU': 0.05, 'SE': 0.02, 'CH': 0.03, 'Other': 0.03}}",0,,US,Hockey Classic 16,0.0,3.99,Great Britain,Distinctive Games,4.5,"[23, 8, 16, 52, 167]",275.0,5000,5000,23,8,16,52,167,1.0,0.08363636363636362,0.17454545454545456,0.7563636363636363,3.036363636363636,0.058181818181818175,4.24812030075188,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,1
3000,3000,Role Playing,0.0,"{'downloads': '10k', 'revenue': '$100k', 'revenueBreakdown': {'US': 0.52, 'AU': 0.04, 'CA': 0.04, 'DE': 0.02, 'GB': 0.05, 'MY': 0.03, 'PH': 0.05, 'SG': 0.06, 'SE': 0.01, 'AE': 0.04, 'VN': 0.02, 'Other': 0.1}, 'downloadBreakdown': {'US': 0.47, 'AU': 0.03, 'CA': 0.06, 'FR': 0.02, 'DE': 0.02, 'GB': 0.08, 'MY': 0.02, 'PH': 0.09, 'SG': 0.02, 'VN': 0.03, 'Other': 0.15}}",1,,US,Soul Destiny,0.0,0.0,,EYOU TECHNOLOGY,4.5,"[55, 13, 35, 111, 963]",1172.0,100000,10000,55,13,35,111,963,1.0,0.046928327645051185,0.08959044368600683,0.37883959044368604,4.108361774744028,0.022184300341296932,4.626168224299065,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1000,11.512925464970227,0
3001,3001,Adventure,0.0,"{'downloads': '6k', 'revenue': '$70k', 'revenueBreakdown': {'US': 0.88, 'AU': 0.04, 'CA': 0.07, 'Other': 0.0}, 'downloadBreakdown': {'US': 0.85, 'AU': 0.04, 'CA': 0.11, 'Other': 0.0}}",1,,US,Aurora Legend,0.0,0.0,,Rastar Mobile,4.5,"[37, 14, 60, 288, 1371]",1768.0,70000,6000,37,14,60,288,1371,1.0,0.02092760180995475,0.10180995475113122,0.6515837104072398,3.877262443438914,0.01583710407239819,4.662146892655367,0,1,0,0,0,0,0,0,0,0,0,0,0,2,100,11.156250521031497,0
3002,3002,Board,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.51, 'AU': 0.06, 'CA': 0.06, 'FR': 0.02, 'DE': 0.02, 'GB': 0.11, 'IT': 0.02, 'BR': 0.01, 'DK': 0.01, 'MX': 0.02, 'ES': 0.01, 'CH': 0.02, 'Other': 0.12}, 'downloadBreakdown': {'US': 0.72, 'AU': 0.04, 'CA': 0.04, 'FR': 0.03, 'DE': 0.01, 'GB': 0.08, 'IT': 0.03, 'Other': 0.04}}",0,,US,Dominos Pro,0.0,1.99,US,DoraLogic,4.5,"[19, 13, 34, 105, 344]",1528.0,5000,5000,19,13,34,105,344,1.0,0.012434554973821987,0.06675392670157068,0.274869109947644,1.12565445026178,0.017015706806282727,4.440776699029127,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,1
3003,3003,Adventure,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.22, 'CA': 0.02, 'DE': 0.02, 'JP': 0.02, 'RU': 0.02, 'CZ': 0.01, 'HK': 0.1, 'PH': 0.01, 'TW': 0.37, 'TH': 0.04, 'Other': 0.16}, 'downloadBreakdown': {'US': 0.59, 'CA': 0.01, 'KR': 0.02, 'RU': 0.03, 'HK': 0.03, 'TW': 0.25, 'Other': 0.07}}",1,,US,Lophis roguelike-darkness game,0.0,0.0,,Erric Blarry,4.5,"[1, 0, 5, 10, 36]",59.0,5000,5000,1,0,5,10,36,1.0,0.01694915254237288,0.2542372881355932,0.6779661016949152,3.0508474576271185,0.0,4.538461538461538,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,0
3004,3004,Other,0.0,"{'downloads': '< 5k', 'revenue': '$6k', 'revenueBreakdown': {'US': 0.25, 'AU': 0.06, 'CA': 0.03, 'CN': 0.01, 'FR': 0.05, 'DE': 0.05, 'GB': 0.1, 'IT': 0.04, 'JP': 0.04, 'RU': 0.03, 'BR': 0.02, 'DK': 0.01, 'MX': 0.01, 'NL': 0.02, 'NO': 0.02, 'CH': 0.02, 'Other': 0.23}, 'downloadBreakdown': {'US': 0.19, 'AU': 0.03, 'CA': 0.02, 'CN': 0.15, 'FR': 0.07, 'DE': 0.05, 'GB': 0.06, 'IT': 0.04, 'JP': 0.07, 'KR': 0.02, 'RU': 0.03, 'BR': 0.02, 'MX': 0.02, 'NL': 0.02, 'ES': 0.02, 'SE': 0.02, 'TH': 0.01, 'TR': 0.01, 'Other': 0.14}}",1,,US,Catapult King,0.0,0.99,Australia,Wicked Witch,4.5,"[16, 11, 14, 39, 190]",13022.0,6000,5000,16,11,14,39,190,1.0,0.0012286899093841193,0.003225311012133313,0.011979726616495162,0.07295346336968207,0.0016894486254031636,4.3925925925925915,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.699514748210191,1
3005,3005,Puzzle,0.0,"{'downloads': '200k', 'revenue': '$8k', 'revenueBreakdown': {'US': 0.41, 'AU': 0.04, 'CA': 0.03, 'CN': 0.02, 'FR': 0.02, 'DE': 0.03, 'GB': 0.08, 'IT': 0.02, 'RU': 0.02, 'BR': 0.02, 'IL': 0.01, 'MX': 0.02, 'CH': 0.02, 'Other': 0.25}, 'downloadBreakdown': {'US': 0.3, 'AU': 0.03, 'CA': 0.03, 'CN': 0.07, 'FR': 0.03, 'DE': 0.03, 'GB': 0.09, 'IT': 0.02, 'RU': 0.08, 'BR': 0.03, 'MX': 0.02, 'NL': 0.02, 'SA': 0.02, 'ES': 0.01, 'TR': 0.02, 'Other': 0.19}}",1,,US,Cut the Rope,0.0,0.0,Great Britain,ZeptoLab UK Limited,5.0,"[538, 337, 1629, 6176, 51657]",60607.0,8000,200000,538,337,1629,6176,51657,1.0,0.008876862408632667,0.08063425016912237,0.4076096820499282,4.2616364446351085,0.01112082762717178,4.7912226328786645,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8.987196820661973,0
3006,3006,Simulation,0.0,"{'downloads': '60k', 'revenue': '$300k', 'revenueBreakdown': {'US': 0.5, 'AU': 0.03, 'CA': 0.04, 'FR': 0.04, 'DE': 0.1, 'GB': 0.07, 'IT': 0.02, 'JP': 0.04, 'BE': 0.02, 'CH': 0.03, 'Other': 0.13}, 'downloadBreakdown': {'US': 0.33, 'AU': 0.02, 'CA': 0.04, 'FR': 0.06, 'DE': 0.1, 'GB': 0.06, 'IT': 0.03, 'JP': 0.03, 'RU': 0.02, 'BR': 0.02, 'MY': 0.02, 'NL': 0.01, 'TR': 0.02, 'Other': 0.24}}",1,,US,Big Farm: Mobile Harvest,0.0,0.0,Germany,Goodgame Studios,4.5,"[343, 126, 372, 3960, 11287]",16347.0,300000,60000,343,126,372,3960,11287,1.0,0.020982443261760568,0.06826940723068453,0.9689851348871352,3.45231540955527,0.015415672600477152,4.598831427150671,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1000,12.61153775363834,0
3007,3007,Other,0.0,"{'downloads': '100k', 'revenue': '$7k', 'revenueBreakdown': {'US': 0.65, 'AU': 0.06, 'CA': 0.04, 'FR': 0.02, 'GB': 0.09, 'Other': 0.15}, 'downloadBreakdown': {'US': 0.47, 'AU': 0.04, 'CA': 0.05, 'CN': 0.03, 'FR': 0.03, 'GB': 0.12, 'IT': 0.01, 'MX': 0.01, 'NL': 0.02, 'SE': 0.02, 'Other': 0.18}}",1,,US,Draw Something Classic,0.0,0.0,US,OMGPOP,4.5,"[1549, 830, 3069, 7667, 44868]",1800490.0,7000,100000,1549,830,3069,7667,44868,1.0,0.0008603213569639376,0.005113607962276936,0.017033140978289243,0.12459941460380228,0.000921971241162128,4.6121104461652545,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.853665428037447,0
